Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC60,OUT013,2507.0468029407252
NCE42,OUT049,2372.236686476271
NCK42,OUT049,2372.236686476271
DRE01,OUT017,2552.469375751121
FDE57,OUT018,2690.015344454029
DRK59,OUT019,665.5600388401357
FDB10,OUT027,4854.174803091215
FDQ25,OUT046,2215.202143413313
FDY26,OUT017,2552.469375751121
FDG28,OUT049,2372.236686476271
FDM14,OUT049,1741.5185546995972
NCH29,OUT049,1741.5185546995972
FDD48,OUT049,1741.5185546995972
FDC17,OUT045,2552.469375751121
DRH49,OUT027,3732.6838384437897
FDN44,OUT018,2690.015344454029
FDC29,OUT045,2058.4028327749943
DRK01,OUT019,560.9513938017886
FDD48,OUT017,2058.4028327749943
FDB59,OUT013,2905.1529344649775
FDY45,OUT010,760.4116001552943
FDX60,OUT035,2058.4028327749943
FDT09,OUT010,612.7531474763858
DRB24,OUT018,2690.015344454029
FDL13,OUT035,2552.469375751121
FDN16,OUT035,2058.4028327749943
FDK57,OUT013,2507.0468029407252
FDO22,OUT027,3732.6838384437897
FDC57,OUT010,620.1462288190617
FDZ13,OUT027,3462.574137956091
FDW27,OUT013,2905.1529344649775
FDX10,OUT049,1511.8648745352675
FDY08,OUT018,2690.015344454029
FDA49,OUT017,2058.4028327749943
FDC32,OUT018,2310.4652969675276
FDO04,OUT035,1891.3415277651884
NCZ54,OUT013,2905.1529344649775
FDY40,OUT045,1889.5524879173902
FDW36,OUT045,2058.4028327749943
FDE11,OUT017,2678.647018046256
DRE37,OUT045,2678.647018046256
NCK19,OUT017,2678.647018046256
FDT19,OUT035,2680.4360578940546
FDE56,OUT045,1889.5524879173902
FDZ57,OUT010,612.7531474763858
FDB35,OUT035,2058.4028327749943
FDF09,OUT010,605.4702992259897
FDO34,OUT046,2215.202143413313
FDA55,OUT046,2372.236686476271
NCM18,OUT035,1891.3415277651884
FDJ20,OUT019,560.9513938017886
DRQ35,OUT019,560.9513938017886
FDG02,OUT013,2905.1529344649775
NCU29,OUT018,2690.015344454029
FDL27,OUT027,3462.574137956091
NCA54,OUT035,2680.4360578940546
FDJ32,OUT035,1891.3415277651884
FDB21,OUT019,665.5600388401357
FDR46,OUT035,2680.4360578940546
FDZ32,OUT046,1741.5185546995972
DRF36,OUT017,2678.647018046256
NCU54,OUT017,2552.469375751121
NCI31,OUT017,1889.5524879173902
DRA59,OUT035,2680.4360578940546
NCC55,OUT045,1889.5524879173902
FDE44,OUT018,2200.5494371790905
NCN26,OUT018,2310.4652969675276
FDC11,OUT049,1741.5185546995972
FDV24,OUT035,2680.4360578940546
FDR40,OUT019,560.9513938017886
NCQ17,OUT049,2215.202143413313
FDC46,OUT045,2678.647018046256
NCM18,OUT046,1511.8648745352675
FDK16,OUT046,1741.5185546995972
FDI28,OUT017,2058.4028327749943
FDS11,OUT018,2988.3802266488597
DRD13,OUT046,1511.8648745352675
FDL36,OUT035,2058.4028327749943
FDI27,OUT013,2378.4258839367703
FDJ53,OUT019,560.9513938017886
FDS44,OUT045,2552.469375751121
FDE28,OUT046,2372.236686476271
FDQ33,OUT018,2690.015344454029
FDB37,OUT017,2552.469375751121
FDQ31,OUT045,2058.4028327749943
NCQ05,OUT046,2215.202143413313
FDE10,OUT013,2507.0468029407252
FDF38,OUT017,1889.5524879173902
FDE50,OUT019,591.0978155074495
DRG37,OUT010,620.1462288190617
NCH06,OUT049,2372.236686476271
FDY14,OUT045,2552.469375751121
FDO27,OUT017,2058.4028327749943
FDQ19,OUT049,2372.236686476271
FDZ26,OUT019,665.5600388401357
FDN51,OUT013,3279.122020033913
FDK20,OUT035,2058.4028327749943
FDD40,OUT018,2690.015344454029
DRI25,OUT018,2200.5494371790905
FDH56,OUT017,2058.4028327749943
FDI36,OUT027,4357.564167945137
DRH11,OUT018,2200.5494371790905
NCV18,OUT017,2058.4028327749943
DRI01,OUT049,2215.202143413313
DRE48,OUT049,2215.202143413313
FDS51,OUT035,1891.3415277651884
FDM38,OUT017,1889.5524879173902
FDB60,OUT027,4357.564167945137
FDY58,OUT035,2552.469375751121
FDY22,OUT045,2678.647018046256
FDF11,OUT027,4854.174803091215
FDZ51,OUT035,2058.4028327749943
FDQ45,OUT017,2678.647018046256
FDF17,OUT035,2680.4360578940546
NCF31,OUT027,4357.564167945137
FDA37,OUT013,2507.0468029407252
FDO51,OUT046,1511.8648745352675
FDF34,OUT013,2905.1529344649775
FDD57,OUT018,2310.4652969675276
FDO37,OUT046,2372.236686476271
FDR49,OUT049,1511.8648745352675
FDS39,OUT049,2215.202143413313
FDI48,OUT027,3462.574137956091
DRM35,OUT049,2215.202143413313
FDV57,OUT035,2680.4360578940546
FDZ55,OUT013,2905.1529344649775
FDI28,OUT035,2058.4028327749943
FDS21,OUT045,1889.5524879173902
FDT34,OUT013,2507.0468029407252
DRI25,OUT035,1891.3415277651884
FDT47,OUT010,612.7531474763858
DRH39,OUT045,2058.4028327749943
NCD54,OUT045,2678.647018046256
FDU16,OUT027,3732.6838384437897
NCW29,OUT045,2058.4028327749943
FDV25,OUT027,4854.174803091215
FDM56,OUT035,2058.4028327749943
FDZ04,OUT027,3462.574137956091
FDG59,OUT019,559.9386934868253
FDI56,OUT045,2058.4028327749943
FDS33,OUT035,2058.4028327749943
FDC23,OUT049,2215.202143413313
FDT11,OUT049,2215.202143413313
FDG17,OUT045,2552.469375751121
FDZ44,OUT045,2058.4028327749943
FDJ52,OUT013,2905.1529344649775
DRI23,OUT046,2215.202143413313
DRE15,OUT010,612.7531474763858
NCF07,OUT013,2507.0468029407252
NCR29,OUT049,1511.8648745352675
FDE44,OUT019,559.9386934868253
FDT23,OUT035,2058.4028327749943
NCG06,OUT017,2552.469375751121
NCU41,OUT010,620.1462288190617
FDH46,OUT017,2058.4028327749943
FDV31,OUT013,2905.1529344649775
NCT41,OUT027,4357.564167945137
FDE22,OUT027,4357.564167945137
FDC26,OUT045,2058.4028327749943
DRF51,OUT017,1889.5524879173902
NCY53,OUT019,560.9513938017886
FDY21,OUT017,2678.647018046256
FDL27,OUT013,2378.4258839367703
FDZ34,OUT049,2215.202143413313
NCF43,OUT010,620.1462288190617
FDC21,OUT035,2058.4028327749943
FDL26,OUT013,2905.1529344649775
FDT25,OUT010,612.7531474763858
NCR30,OUT046,1511.8648745352675
DRL23,OUT019,560.9513938017886
NCR05,OUT049,2215.202143413313
NCE19,OUT018,2200.5494371790905
FDY07,OUT035,1891.3415277651884
FDB10,OUT017,2552.469375751121
FDP57,OUT013,2507.0468029407252
FDU48,OUT019,560.9513938017886
FDH48,OUT035,2058.4028327749943
FDO33,OUT035,2058.4028327749943
NCU29,OUT045,2678.647018046256
FDW35,OUT046,1511.8648745352675
FDH05,OUT010,760.4116001552943
FDP26,OUT049,1741.5185546995972
DRG27,OUT035,1891.3415277651884
FDQ33,OUT046,2215.202143413313
FDH20,OUT010,612.7531474763858
FDV14,OUT046,1741.5185546995972
DRD01,OUT046,1511.8648745352675
NCI17,OUT049,1741.5185546995972
FDF39,OUT010,760.4116001552943
FDX37,OUT046,1741.5185546995972
NCX17,OUT035,2552.469375751121
FDN03,OUT013,3279.122020033913
NCS41,OUT010,620.1462288190617
FDH34,OUT045,2678.647018046256
NCX53,OUT018,2690.015344454029
FDY31,OUT046,2215.202143413313
FDD20,OUT017,2058.4028327749943
FDE51,OUT045,1889.5524879173902
FDV27,OUT046,1741.5185546995972
FDF16,OUT035,2680.4360578940546
FDZ02,OUT049,1741.5185546995972
NCK05,OUT045,1889.5524879173902
FDM12,OUT027,4357.564167945137
NCA05,OUT018,2690.015344454029
FDX33,OUT045,2678.647018046256
FDM25,OUT049,2215.202143413313
FDE41,OUT018,2310.4652969675276
FDW14,OUT045,2058.4028327749943
NCD30,OUT046,1741.5185546995972
FDB23,OUT010,760.4116001552943
FDF45,OUT046,1511.8648745352675
FDW20,OUT017,2058.4028327749943
FDF47,OUT045,2552.469375751121
NCR05,OUT019,591.0978155074495
DRB01,OUT046,2215.202143413313
FDE36,OUT013,2905.1529344649775
FDU56,OUT049,2215.202143413313
FDB23,OUT049,2372.236686476271
FDN48,OUT049,1741.5185546995972
FDS43,OUT013,2905.1529344649775
NCN05,OUT013,2905.1529344649775
NCL53,OUT049,2215.202143413313
FDL56,OUT046,1741.5185546995972
FDH17,OUT018,2310.4652969675276
FDP37,OUT046,1741.5185546995972
FDG09,OUT019,591.0978155074495
FDA55,OUT045,2552.469375751121
FDX31,OUT049,2372.236686476271
FDJ41,OUT045,2552.469375751121
DRC24,OUT045,2678.647018046256
FDQ21,OUT035,2058.4028327749943
NCT54,OUT045,2058.4028327749943
FDH08,OUT049,2372.236686476271
FDY38,OUT018,2988.3802266488597
DRM11,OUT010,760.4116001552943
FDG32,OUT049,2372.236686476271
NCH18,OUT046,2372.236686476271
FDI20,OUT035,2552.469375751121
FDA33,OUT018,2690.015344454029
FDN45,OUT013,3279.122020033913
FDT45,OUT010,605.4702992259897
FDR32,OUT035,2552.469375751121
FDA48,OUT017,2552.469375751121
FDN23,OUT017,2678.647018046256
NCR18,OUT035,1891.3415277651884
FDD45,OUT046,1741.5185546995972
FDI22,OUT018,2988.3802266488597
FDT09,OUT013,2507.0468029407252
DRC24,OUT027,4357.564167945137
FDT39,OUT046,2215.202143413313
FDX28,OUT045,2058.4028327749943
FDA50,OUT018,2310.4652969675276
FDT33,OUT027,4357.564167945137
FDQ60,OUT049,1741.5185546995972
NCM19,OUT018,2310.4652969675276
FDF40,OUT046,2372.236686476271
NCI30,OUT035,2552.469375751121
FDK34,OUT049,2372.236686476271
FDA38,OUT027,4854.174803091215
FDT02,OUT045,1889.5524879173902
FDC11,OUT017,2058.4028327749943
FDD08,OUT046,1511.8648745352675
NCS29,OUT046,2372.236686476271
DRI03,OUT010,620.1462288190617
FDK48,OUT035,1891.3415277651884
FDM52,OUT049,2215.202143413313
FDP49,OUT035,1891.3415277651884
DRA24,OUT046,2215.202143413313
NCJ43,OUT049,2215.202143413313
FDE11,OUT045,2678.647018046256
FDP01,OUT049,2215.202143413313
FDQ59,OUT018,2310.4652969675276
FDA43,OUT019,591.0978155074495
FDL14,OUT017,2678.647018046256
FDV50,OUT010,612.7531474763858
FDT01,OUT027,4854.174803091215
NCC42,OUT035,2058.4028327749943
FDO28,OUT046,1741.5185546995972
FDD32,OUT019,560.9513938017886
FDV45,OUT035,2680.4360578940546
NCW17,OUT019,560.9513938017886
NCJ17,OUT027,3732.6838384437897
NCF18,OUT049,2215.202143413313
FDP01,OUT045,2678.647018046256
FDH24,OUT045,2678.647018046256
FDI38,OUT027,4854.174803091215
FDX03,OUT035,1891.3415277651884
FDY28,OUT046,2372.236686476271
FDN34,OUT018,2690.015344454029
FDJ02,OUT045,2678.647018046256
FDW40,OUT019,591.0978155074495
FDX03,OUT017,1889.5524879173902
FDE17,OUT027,4357.564167945137
FDT58,OUT046,2215.202143413313
FDI38,OUT013,3279.122020033913
FDW22,OUT035,2552.469375751121
FDS15,OUT027,3732.6838384437897
NCX06,OUT013,2905.1529344649775
DRK47,OUT035,2552.469375751121
FDC23,OUT027,4357.564167945137
FDM56,OUT010,612.7531474763858
FDP21,OUT046,2215.202143413313
FDP58,OUT046,2372.236686476271
FDA27,OUT019,665.5600388401357
FDK41,OUT019,560.9513938017886
NCH42,OUT046,2372.236686476271
FDG29,OUT045,1889.5524879173902
FDW15,OUT018,2690.015344454029
FDD28,OUT018,2200.5494371790905
FDQ37,OUT049,2215.202143413313
FDC23,OUT035,2680.4360578940546
FDV13,OUT035,2058.4028327749943
FDK33,OUT046,2372.236686476271
FDO33,OUT013,2507.0468029407252
FDN21,OUT017,2678.647018046256
NCW06,OUT027,4357.564167945137
FDI38,OUT035,2552.469375751121
FDC21,OUT027,3732.6838384437897
NCS05,OUT046,1741.5185546995972
NCN53,OUT049,1511.8648745352675
FDV40,OUT010,605.4702992259897
FDG60,OUT017,2552.469375751121
NCY30,OUT027,4357.564167945137
FDM40,OUT045,2678.647018046256
NCO30,OUT046,2215.202143413313
FDK10,OUT046,2215.202143413313
FDM36,OUT045,2678.647018046256
FDN10,OUT013,2507.0468029407252
FDM46,OUT018,2310.4652969675276
FDX50,OUT049,1741.5185546995972
FDP33,OUT045,2552.469375751121
FDO12,OUT045,2678.647018046256
FDC28,OUT013,2507.0468029407252
FDO31,OUT045,2058.4028327749943
FDX45,OUT035,2680.4360578940546
FDV21,OUT049,1741.5185546995972
FDH04,OUT049,1741.5185546995972
NCG54,OUT013,2905.1529344649775
FDO13,OUT046,2215.202143413313
FDA09,OUT027,4357.564167945137
FDC38,OUT017,2058.4028327749943
NCO42,OUT046,2215.202143413313
FDL45,OUT049,1741.5185546995972
NCK31,OUT013,2378.4258839367703
FDM39,OUT017,2678.647018046256
FDC22,OUT010,620.1462288190617
FDF46,OUT046,1741.5185546995972
FDQ37,OUT045,2678.647018046256
FDH41,OUT010,760.4116001552943
FDQ04,OUT046,1511.8648745352675
NCQ02,OUT027,4357.564167945137
FDJ57,OUT027,4357.564167945137
NCE07,OUT049,2215.202143413313
FDE56,OUT013,2378.4258839367703
FDI20,OUT049,2372.236686476271
FDK36,OUT018,2200.5494371790905
FDP08,OUT027,4357.564167945137
FDF44,OUT017,2058.4028327749943
NCU53,OUT017,2678.647018046256
FDF47,OUT035,2552.469375751121
FDS55,OUT010,620.1462288190617
FDZ52,OUT010,612.7531474763858
FDL04,OUT018,2310.4652969675276
NCM26,OUT035,2680.4360578940546
FDX43,OUT049,2215.202143413313
FDP52,OUT049,2372.236686476271
DRK49,OUT045,1889.5524879173902
FDE38,OUT013,2905.1529344649775
DRF13,OUT035,2680.4360578940546
FDK41,OUT010,612.7531474763858
FDJ04,OUT027,3732.6838384437897
FDZ44,OUT018,2310.4652969675276
FDS11,OUT013,3279.122020033913
FDA55,OUT049,2372.236686476271
NCW53,OUT046,2215.202143413313
FDB49,OUT027,3732.6838384437897
FDD23,OUT017,2678.647018046256
NCV42,OUT045,2058.4028327749943
NCZ29,OUT018,2310.4652969675276
FDQ26,OUT013,2378.4258839367703
FDV08,OUT017,1889.5524879173902
FDC53,OUT049,1741.5185546995972
FDV58,OUT010,620.1462288190617
NCP02,OUT019,559.9386934868253
DRI37,OUT045,1889.5524879173902
FDQ12,OUT049,2372.236686476271
FDE33,OUT046,1741.5185546995972
FDX27,OUT045,2058.4028327749943
FDM22,OUT017,1889.5524879173902
NCH30,OUT019,560.9513938017886
FDC04,OUT017,2552.469375751121
FDO38,OUT046,1741.5185546995972
FDV52,OUT027,3732.6838384437897
FDB32,OUT013,2507.0468029407252
FDV43,OUT018,2200.5494371790905
FDI24,OUT018,2690.015344454029
FDR40,OUT017,2058.4028327749943
FDW02,OUT049,1741.5185546995972
FDE44,OUT049,1511.8648745352675
FDL38,OUT046,1741.5185546995972
NCT54,OUT010,612.7531474763858
DRJ39,OUT010,760.4116001552943
FDW55,OUT049,2372.236686476271
DRF13,OUT019,591.0978155074495
NCW17,OUT049,1741.5185546995972
FDP13,OUT035,1891.3415277651884
FDS08,OUT018,2690.015344454029
NCP17,OUT035,1891.3415277651884
NCO53,OUT035,2680.4360578940546
FDH19,OUT045,2678.647018046256
FDJ04,OUT017,2058.4028327749943
FDG10,OUT049,1511.8648745352675
FDA40,OUT010,612.7531474763858
FDI53,OUT045,2678.647018046256
FDU09,OUT010,605.4702992259897
FDK60,OUT045,2058.4028327749943
FDR43,OUT017,1889.5524879173902
FDW22,OUT017,2552.469375751121
DRP47,OUT010,760.4116001552943
DRG48,OUT010,620.1462288190617
FDA14,OUT035,2680.4360578940546
FDU49,OUT013,2507.0468029407252
FDK28,OUT045,2552.469375751121
FDT19,OUT046,2215.202143413313
NCQ42,OUT045,2058.4028327749943
FDD03,OUT045,2552.469375751121
NCM53,OUT013,2507.0468029407252
NCX53,OUT045,2678.647018046256
FDV14,OUT027,3732.6838384437897
NCZ54,OUT017,2678.647018046256
FDB39,OUT013,2378.4258839367703
DRC24,OUT046,2215.202143413313
FDY36,OUT013,2378.4258839367703
FDN01,OUT035,2680.4360578940546
DRH25,OUT046,1511.8648745352675
FDV08,OUT046,1511.8648745352675
NCP53,OUT049,2372.236686476271
FDU52,OUT010,620.1462288190617
NCI42,OUT045,2552.469375751121
FDZ14,OUT035,2058.4028327749943
FDF11,OUT046,2372.236686476271
FDQ13,OUT018,2310.4652969675276
FDO32,OUT010,605.4702992259897
DRJ37,OUT018,2690.015344454029
FDY43,OUT046,2215.202143413313
NCT41,OUT017,2678.647018046256
NCV17,OUT045,2058.4028327749943
FDM04,OUT027,3462.574137956091
DRB48,OUT018,2200.5494371790905
FDM24,OUT013,2905.1529344649775
FDT37,OUT049,2372.236686476271
NCO05,OUT010,612.7531474763858
FDL13,OUT046,2372.236686476271
FDL15,OUT017,2678.647018046256
FDB11,OUT018,2988.3802266488597
FDL14,OUT019,591.0978155074495
FDY10,OUT019,560.9513938017886
FDJ40,OUT049,1741.5185546995972
NCW18,OUT046,2372.236686476271
NCY06,OUT013,2507.0468029407252
DRE13,OUT018,2310.4652969675276
FDA26,OUT045,2552.469375751121
NCE19,OUT010,605.4702992259897
FDE33,OUT035,2058.4028327749943
DRL59,OUT027,3462.574137956091
FDY07,OUT046,1511.8648745352675
FDF57,OUT018,2690.015344454029
FDM58,OUT035,2058.4028327749943
FDP26,OUT027,3732.6838384437897
FDY32,OUT046,2215.202143413313
FDD51,OUT010,605.4702992259897
FDU22,OUT018,2310.4652969675276
FDZ49,OUT018,2988.3802266488597
NCI42,OUT017,2552.469375751121
FDT04,OUT027,3462.574137956091
NCU41,OUT045,2678.647018046256
FDS56,OUT045,2552.469375751121
NCN42,OUT017,2678.647018046256
FDK34,OUT046,2372.236686476271
FDB03,OUT017,2552.469375751121
DRJ25,OUT035,1891.3415277651884
FDT25,OUT027,3732.6838384437897
FDN20,OUT013,2905.1529344649775
FDP09,OUT013,3279.122020033913
FDM20,OUT019,665.5600388401357
NCG55,OUT046,1741.5185546995972
NCP14,OUT045,2058.4028327749943
NCH06,OUT046,2372.236686476271
FDV52,OUT013,2507.0468029407252
NCL07,OUT035,1891.3415277651884
DRJ11,OUT027,4357.564167945137
DRO59,OUT013,2378.4258839367703
FDW15,OUT010,620.1462288190617
NCQ30,OUT035,2058.4028327749943
NCN54,OUT019,560.9513938017886
FDY01,OUT027,3732.6838384437897
FDX39,OUT035,2552.469375751121
FDH53,OUT027,3732.6838384437897
FDA57,OUT035,1891.3415277651884
NCC07,OUT010,612.7531474763858
FDU28,OUT013,2905.1529344649775
FDK36,OUT010,605.4702992259897
FDR36,OUT018,2200.5494371790905
NCQ17,OUT035,2680.4360578940546
FDS28,OUT019,559.9386934868253
FDE08,OUT045,2678.647018046256
FDU22,OUT046,1741.5185546995972
FDG41,OUT045,2058.4028327749943
FDO31,OUT010,612.7531474763858
FDM21,OUT019,665.5600388401357
FDU40,OUT017,2678.647018046256
FDV36,OUT018,2310.4652969675276
FDT10,OUT027,3462.574137956091
FDX38,OUT045,1889.5524879173902
NCU30,OUT027,4357.564167945137
NCV06,OUT049,2215.202143413313
FDT16,OUT035,2552.469375751121
NCP41,OUT027,3732.6838384437897
FDZ56,OUT017,2678.647018046256
FDC22,OUT035,2680.4360578940546
FDU10,OUT035,1891.3415277651884
FDS46,OUT045,2058.4028327749943
FDO08,OUT049,2215.202143413313
NCV42,OUT018,2310.4652969675276
FDP33,OUT035,2552.469375751121
FDJ12,OUT046,2372.236686476271
FDH04,OUT045,2058.4028327749943
NCU54,OUT013,3279.122020033913
FDO36,OUT010,620.1462288190617
FDT37,OUT027,4854.174803091215
FDD14,OUT010,620.1462288190617
FDA16,OUT013,3279.122020033913
NCS42,OUT019,560.9513938017886
FDP10,OUT019,560.9513938017886
FDQ28,OUT049,2215.202143413313
FDK57,OUT010,612.7531474763858
FDK02,OUT013,2507.0468029407252
FDW47,OUT018,2310.4652969675276
NCC42,OUT018,2310.4652969675276
FDQ37,OUT018,2690.015344454029
FDL40,OUT046,1741.5185546995972
DRE13,OUT010,612.7531474763858
FDQ34,OUT027,3732.6838384437897
NCB54,OUT046,1741.5185546995972
FDS48,OUT049,2215.202143413313
FDO15,OUT045,1889.5524879173902
NCT30,OUT013,2378.4258839367703
FDU49,OUT027,3732.6838384437897
FDE21,OUT046,1741.5185546995972
FDS49,OUT019,560.9513938017886
FDT38,OUT027,3732.6838384437897
FDZ01,OUT045,2058.4028327749943
FDC41,OUT035,2058.4028327749943
DRG13,OUT010,620.1462288190617
NCZ42,OUT018,2988.3802266488597
NCM07,OUT045,2058.4028327749943
NCV17,OUT018,2310.4652969675276
DRK39,OUT035,2058.4028327749943
FDS37,OUT018,2310.4652969675276
FDV12,OUT019,560.9513938017886
NCG19,OUT018,2988.3802266488597
FDS51,OUT013,2378.4258839367703
NCO14,OUT046,1511.8648745352675
FDC38,OUT046,1741.5185546995972
FDN15,OUT046,2215.202143413313
NCH42,OUT013,3279.122020033913
FDQ22,OUT046,1511.8648745352675
FDC05,OUT013,2905.1529344649775
FDZ31,OUT013,2905.1529344649775
DRJ23,OUT049,2215.202143413313
FDC52,OUT035,2680.4360578940546
DRD12,OUT010,612.7531474763858
FDV55,OUT017,2678.647018046256
FDD32,OUT046,1741.5185546995972
FDR01,OUT049,2215.202143413313
FDY08,OUT019,560.9513938017886
FDQ45,OUT045,2678.647018046256
DRN11,OUT027,4357.564167945137
NCS05,OUT018,2310.4652969675276
FDY32,OUT035,2680.4360578940546
NCD31,OUT045,2678.647018046256
NCE06,OUT049,2215.202143413313
NCP14,OUT046,1741.5185546995972
NCF18,OUT019,591.0978155074495
FDF14,OUT018,2690.015344454029
FDB22,OUT017,2678.647018046256
NCH54,OUT049,2215.202143413313
FDU27,OUT035,1891.3415277651884
FDS58,OUT027,4357.564167945137
NCU29,OUT035,2680.4360578940546
FDJ57,OUT013,2905.1529344649775
FDL56,OUT049,1741.5185546995972
FDH60,OUT035,2680.4360578940546
FDN24,OUT018,2200.5494371790905
FDD02,OUT017,2058.4028327749943
FDP15,OUT017,2552.469375751121
FDB28,OUT027,4357.564167945137
DRC49,OUT045,2678.647018046256
NCG30,OUT018,2310.4652969675276
FDJ14,OUT049,1741.5185546995972
FDL52,OUT045,1889.5524879173902
NCG19,OUT027,4854.174803091215
NCN41,OUT035,2058.4028327749943
FDW22,OUT013,3279.122020033913
FDI02,OUT013,2507.0468029407252
FDV51,OUT045,2678.647018046256
FDV48,OUT046,1741.5185546995972
NCL17,OUT019,591.0978155074495
FDP46,OUT045,2058.4028327749943
FDU10,OUT045,1889.5524879173902
FDT37,OUT010,760.4116001552943
FDI27,OUT035,1891.3415277651884
FDN51,OUT046,2372.236686476271
FDW07,OUT035,2058.4028327749943
FDN45,OUT049,2372.236686476271
DRN37,OUT027,4357.564167945137
DRF48,OUT049,2215.202143413313
FDP38,OUT019,559.9386934868253
NCX18,OUT027,4357.564167945137
FDK45,OUT018,2310.4652969675276
FDZ37,OUT049,1741.5185546995972
FDS50,OUT018,2988.3802266488597
NCR54,OUT018,2690.015344454029
NCS17,OUT035,2058.4028327749943
FDV31,OUT046,2215.202143413313
DRE27,OUT017,2058.4028327749943
FDN60,OUT013,2905.1529344649775
FDK26,OUT013,2905.1529344649775
FDX37,OUT018,2310.4652969675276
FDW31,OUT046,2215.202143413313
FDX26,OUT018,2690.015344454029
DRL49,OUT019,591.0978155074495
FDU49,OUT017,2058.4028327749943
FDY58,OUT046,2372.236686476271
FDN03,OUT045,2552.469375751121
NCV06,OUT010,620.1462288190617
FDH53,OUT045,2058.4028327749943
FDG31,OUT018,2200.5494371790905
NCC06,OUT045,2058.4028327749943
FDS13,OUT049,2372.236686476271
FDP16,OUT035,2552.469375751121
FDA35,OUT013,2507.0468029407252
DRP47,OUT018,2988.3802266488597
FDY28,OUT010,760.4116001552943
FDY20,OUT035,2058.4028327749943
NCH30,OUT017,2058.4028327749943
NCR29,OUT019,559.9386934868253
NCP05,OUT013,2905.1529344649775
NCF30,OUT019,560.9513938017886
FDA08,OUT035,2680.4360578940546
FDN51,OUT027,4854.174803091215
FDH12,OUT046,1741.5185546995972
FDY39,OUT017,2678.647018046256
NCO53,OUT045,2678.647018046256
FDB40,OUT046,2215.202143413313
FDH02,OUT049,1741.5185546995972
FDY11,OUT027,3462.574137956091
FDQ09,OUT019,560.9513938017886
FDP16,OUT013,3279.122020033913
NCF55,OUT018,2200.5494371790905
FDY09,OUT027,4357.564167945137
FDY39,OUT045,2678.647018046256
NCU53,OUT049,2215.202143413313
NCT41,OUT049,2215.202143413313
FDJ45,OUT046,1511.8648745352675
FDR28,OUT013,2905.1529344649775
FDN08,OUT013,2507.0468029407252
FDJ07,OUT049,1741.5185546995972
FDZ09,OUT027,4357.564167945137
FDQ14,OUT017,2678.647018046256
FDY12,OUT027,3462.574137956091
FDK57,OUT046,1741.5185546995972
FDD20,OUT049,1741.5185546995972
FDS36,OUT018,2310.4652969675276
FDI40,OUT049,1741.5185546995972
FDJ40,OUT045,2058.4028327749943
FDE08,OUT013,2905.1529344649775
DRK01,OUT013,2507.0468029407252
FDC58,OUT049,1511.8648745352675
FDE50,OUT046,2215.202143413313
FDX48,OUT035,2680.4360578940546
DRM35,OUT018,2690.015344454029
FDG41,OUT013,2507.0468029407252
FDB52,OUT046,2372.236686476271
FDV19,OUT045,2678.647018046256
DRG48,OUT017,2678.647018046256
FDI26,OUT013,2905.1529344649775
FDU11,OUT019,560.9513938017886
FDF59,OUT019,560.9513938017886
FDR07,OUT049,1741.5185546995972
NCE06,OUT017,2678.647018046256
FDE10,OUT046,1741.5185546995972
NCO55,OUT046,1741.5185546995972
FDZ13,OUT013,2378.4258839367703
FDT50,OUT017,2058.4028327749943
FDH12,OUT010,612.7531474763858
FDD21,OUT045,2058.4028327749943
NCM05,OUT013,3279.122020033913
FDK04,OUT013,2378.4258839367703
FDN33,OUT017,2058.4028327749943
NCM18,OUT010,605.4702992259897
DRC25,OUT049,1741.5185546995972
FDT47,OUT017,2058.4028327749943
FDD45,OUT027,3732.6838384437897
NCD07,OUT018,2310.4652969675276
NCY54,OUT010,620.1462288190617
FDL12,OUT049,1511.8648745352675
FDL02,OUT017,2058.4028327749943
FDC60,OUT035,2058.4028327749943
FDR37,OUT017,2678.647018046256
FDY16,OUT017,2678.647018046256
FDU26,OUT045,2058.4028327749943
FDN24,OUT013,2378.4258839367703
FDH44,OUT013,2905.1529344649775
FDE23,OUT010,605.4702992259897
FDW60,OUT017,2678.647018046256
FDQ55,OUT049,1741.5185546995972
FDV32,OUT027,3462.574137956091
FDV03,OUT010,620.1462288190617
FDY14,OUT010,760.4116001552943
NCL55,OUT027,4854.174803091215
DRF25,OUT017,1889.5524879173902
FDX03,OUT046,1511.8648745352675
FDF40,OUT045,2552.469375751121
FDX24,OUT010,612.7531474763858
FDA25,OUT049,1741.5185546995972
FDH21,OUT018,2690.015344454029
FDB47,OUT010,760.4116001552943
FDT34,OUT019,560.9513938017886
FDS39,OUT010,620.1462288190617
NCU05,OUT046,1741.5185546995972
FDE02,OUT049,1741.5185546995972
FDL25,OUT035,2058.4028327749943
FDC50,OUT049,1741.5185546995972
FDZ32,OUT049,1741.5185546995972
FDV14,OUT045,2058.4028327749943
FDR07,OUT045,2058.4028327749943
FDB26,OUT049,1511.8648745352675
NCR50,OUT045,2678.647018046256
FDP01,OUT018,2690.015344454029
FDH57,OUT045,2058.4028327749943
FDM60,OUT027,3462.574137956091
FDA45,OUT017,2678.647018046256
FDU55,OUT017,2552.469375751121
FDH40,OUT035,2058.4028327749943
FDG40,OUT019,559.9386934868253
FDT12,OUT049,2372.236686476271
DRL59,OUT045,1889.5524879173902
FDT47,OUT018,2310.4652969675276
FDI60,OUT017,1889.5524879173902
DRF51,OUT027,3462.574137956091
